"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-12,"FT8","14.075034","2025-11-08 16:32:30","Argentina",1762619550,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-15,"FT8","7.075199","2025-11-08 16:35:26","Argentina",1762619726,"LU7DZ","GF05te36","LW5DR","GF01pk19",,100,
-21,"FT8","7.075197","2025-11-08 16:37:29","Argentina",1762619849,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-18,"FT8","14.074996","2025-11-08 16:38:41","Argentina",1762619921,"LU7DZ","GF11FX","LU2FQL","FF98OI",,100,
-1,"FT8","7.075201","2025-11-08 16:42:41","Argentina",1762620161,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-15,"FT8","7.075172","2025-11-08 16:42:44","Argentina",1762620164,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-9,"FT8","7.075204","2025-11-08 16:46:41","Argentina",1762620401,"LU7DZ","GF05te36","LU1CBQ","GF05SJ",,100,
-9,"FT8","7.075228","2025-11-08 16:49:58","Argentina",1762620598,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-1,"FT8","7.075221","2025-11-08 16:53:30","Argentina",1762620810,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-11,"FT8","7.075225","2025-11-08 16:53:45","Argentina",1762620825,"LU7DZ","GF05te36","LU5AGQ","GF05wd","Random Wire",100,
-7,"FT8","14.075035","2025-11-08 16:57:00","Argentina",1762621020,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
1,"FT8","7.075189","2025-11-08 16:57:44","Argentina",1762621064,"LU7DZ","GF05te36","AZ9D","GF05TF","Dipole",100,
-17,"FT8","14.074996","2025-11-08 17:02:41","Argentina",1762621361,"LU7DZ","GF11FX","LU2FQL","FF98OI",,100,
-13,"FT8","14.075000","2025-11-08 17:03:30","Argentina",1762621410,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-3,"FT8","7.075200","2025-11-08 17:04:26","Argentina",1762621466,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-19,"FT8","7.075171","2025-11-08 17:04:29","Argentina",1762621469,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-10,"FT8","7.075208","2025-11-08 17:05:26","Argentina",1762621526,"LU7DZ","GF05te36","AY2AR","GF05TI",,100,
-18,"FT8","7.075195","2025-11-08 17:05:59","Argentina",1762621559,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-17,"FT8","7.075203","2025-11-08 17:07:45","Argentina",1762621665,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-7,"FT8","14.075003","2025-11-08 17:09:15","Argentina",1762621755,"LU7DZ","GF11FX","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-10,"FT8","7.075228","2025-11-08 17:11:44","Argentina",1762621904,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
4,"FT8","7.075220","2025-11-08 17:14:15","Argentina",1762622055,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-22,"FT8","7.075236","2025-11-08 17:15:44","Argentina",1762622144,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-4,"FT8","14.075035","2025-11-08 17:21:30","Argentina",1762622490,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-1,"FT8","7.075200","2025-11-08 17:26:11","Argentina",1762622771,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-22,"FT8","7.075194","2025-11-08 17:26:44","Argentina",1762622804,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-20,"FT8","14.074996","2025-11-08 17:27:41","Argentina",1762622861,"LU7DZ","GF11FX","LU2FQL","FF98OI",,100,
-14,"FT8","14.075000","2025-11-08 17:33:58","Argentina",1762623238,"LU7DZ","GF11FX","CX5CDV","GF15",,100,
-7,"FT8","7.075222","2025-11-08 17:36:00","Argentina",1762623360,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-4,"FT8","7.075204","2025-11-08 17:40:43","Argentina",1762623643,"LU7DZ","GF05te36","CX5CDV","GF15",,100,
-9,"FT8","14.075035","2025-11-08 17:41:15","Argentina",1762623675,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-17,"FT8","14.074995","2025-11-08 17:47:27","Argentina",1762624047,"LU7DZ","GF11FX","LU2FQL","FF98OI",,100,
2,"FT8","7.075200","2025-11-08 17:47:56","Argentina",1762624076,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-20,"FT8","7.075193","2025-11-08 17:47:59","Argentina",1762624079,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-12,"FT8","7.075222","2025-11-08 17:55:45","Argentina",1762624545,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-7,"FT8","14.075035","2025-11-08 18:06:15","Argentina",1762625175,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-1,"FT8","7.075198","2025-11-08 18:09:41","Argentina",1762625381,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-14,"FT8","7.075191","2025-11-08 18:09:44","Argentina",1762625384,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-22,"FT8","14.074996","2025-11-08 18:11:59","Argentina",1762625519,"LU7DZ","GF11FX","LU2FQL","FF98OI",,100,
-15,"FT8","14.075017","2025-11-08 18:12:00","Argentina",1762625520,"LU7DZ","GF11FX","PP5HM","GG51ps","Dipole",100,
-2,"FT8","7.075221","2025-11-08 18:21:00","Argentina",1762626060,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
0,"FT8","7.075199","2025-11-08 18:31:26","Argentina",1762626686,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-11,"FT8","7.075191","2025-11-08 18:31:29","Argentina",1762626689,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-11,"FT8","7.075206","2025-11-08 18:39:30","Argentina",1762627170,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
2,"FT8","7.075220","2025-11-08 18:46:00","Argentina",1762627560,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-9,"FT8","7.075295","2025-11-08 18:46:24","Argentina",1762627584,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
0,"FT8","7.075198","2025-11-08 18:53:11","Argentina",1762627991,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-18,"FT8","7.075189","2025-11-08 18:53:15","Argentina",1762627995,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-7,"FT8","7.075292","2025-11-08 19:07:44","Argentina",1762628864,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
3,"FT8","7.075220","2025-11-08 19:09:45","Argentina",1762628985,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-19,"FT8","14.074389","2025-11-08 19:13:56","Brazil",1762629236,"PY3GS","GG40JT","LU7DZ","GF11FX",,108,
4,"FT8","7.075199","2025-11-08 19:14:56","Argentina",1762629296,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-18,"FT8","7.075189","2025-11-08 19:14:59","Argentina",1762629299,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-6,"FT8","10.137216","2025-11-08 19:17:29","Argentina",1762629449,"LU7DZ","GF05te36","LU8EDA","GF05rj",,100,
-4,"FT8","7.075161","2025-11-08 19:22:13","Argentina",1762629733,"LU7DZ","GF05te36","LW8EXS","GF05hi"," ",100,
-9,"FT8","7.075171","2025-11-08 19:22:14","Argentina",1762629734,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-9,"FT8","7.075289","2025-11-08 19:29:29","Argentina",1762630169,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
2,"FT8","7.075220","2025-11-08 19:33:30","Argentina",1762630410,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-12,"FT8","14.075114","2025-11-08 19:34:57","Uruguay",1762630497,"CX7BBR","GF15WC","LU7DZ","GF11FX",,144,
2,"FT8","7.075198","2025-11-08 19:36:41","Argentina",1762630601,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-9,"FT8","7.075188","2025-11-08 19:36:44","Argentina",1762630604,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-16,"FT8","14.074813","2025-11-08 19:37:27","Argentina",1762630647,"LU3ELR","GF05kk54","LU7DZ","GF11FX",,100,
-22,"FT8","14.075092","2025-11-08 19:42:44","Chile",1762630964,"CE2PSM","FF47SG","LU7DZ","GF11FX",,112,
-13,"FT8","28.075191","2025-11-08 19:44:30","Argentina",1762631070,"LU7DZ","GF05te36","LU1HB","FF78lg","Dipole",100,
-12,"FT8","7.075152","2025-11-08 19:47:30","Argentina",1762631250,"LU7DZ","GF05te36","LU1HB","FF78lg","Dipole",100,
-1,"FT8","7.075287","2025-11-08 19:51:14","Argentina",1762631474,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-7,"FT8","7.075226","2025-11-08 19:52:13","Argentina",1762631533,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
3,"FT8","7.075220","2025-11-08 19:53:15","Argentina",1762631595,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-11,"FT8","7.075215","2025-11-08 19:55:44","Argentina",1762631744,"LU7DZ","GF05te36","LW9EXQ","GF05rm",,100,
2,"FT8","7.075199","2025-11-08 19:58:26","Argentina",1762631906,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-11,"FT8","14.075193","2025-11-08 19:58:27","Argentina",1762631907,"LW9EXQ","GF05rm","LU7DZ","GF11FX",,100,
-19,"FT8","14.074423","2025-11-08 20:01:41","Brazil",1762632101,"PP5GP","GG52MU","LU7DZ","GF11FX",,108,
-18,"FT8","7.075238","2025-11-08 20:02:58","Argentina",1762632178,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-18,"FT8","7.075203","2025-11-08 20:09:14","Argentina",1762632554,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-19,"FT8","14.075025","2025-11-08 20:10:44","Argentina",1762632644,"LU3ELR","GF05kk54","LU7DZ","GF11FX",,100,
-20,"FT8","14.074497","2025-11-08 20:11:44","Argentina",1762632704,"LU8EMI","GF05nk","LU7DZ","GF11FX",,100,
-4,"FT8","7.075226","2025-11-08 20:12:59","Argentina",1762632779,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-7,"FT8","7.075287","2025-11-08 20:12:59","Argentina",1762632779,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-5,"FT8","7.075182","2025-11-08 20:12:59","Argentina",1762632779,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-8,"FT8","7.075206","2025-11-08 20:13:45","Argentina",1762632825,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-13,"FT8","7.075109","2025-11-08 20:14:29","Argentina",1762632869,"LU7DZ","GF05te36","LW9END","FF93ks",,100,
10,"FT8","7.075220","2025-11-08 20:16:00","Argentina",1762632960,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-6,"FT8","7.075199","2025-11-08 20:20:11","Argentina",1762633211,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-12,"FT8","7.075186","2025-11-08 20:20:44","Argentina",1762633244,"LU7DZ","GF05te36","LW4ECJ","FF81XC",,100,
-11,"FT8","7.075077","2025-11-08 20:24:11","Argentina",1762633451,"LU7DZ","GF05te36","LW7ESL","GF05PK","ARGENTINA, BUENOS AIRES",100,
-17,"FT8","7.075076","2025-11-08 20:24:41","Argentina",1762633481,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-21,"FT8","14.075196","2025-11-08 20:26:29","Argentina",1762633589,"LU8YD","FF51xb21","LU7DZ","GF11FX",,100,
-21,"FT8","14.074421","2025-11-08 20:27:14","Brazil",1762633634,"PP5GP","GG52MU","LU7DZ","GF11FX",,108,
-7,"FT8","10.137972","2025-11-08 20:27:28","Argentina",1762633648,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-15,"FT8","7.075215","2025-11-08 20:27:59","Argentina",1762633679,"LU7DZ","GF05te36","LW9EXQ","GF05rm",,100,
-12,"FT8","7.075202","2025-11-08 20:28:59","Argentina",1762633739,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-20,"FT8","14.074848","2025-11-08 20:29:29","Brazil",1762633769,"PY5TU","GG54JN","LU7DZ","GF11FX",,108,
-11,"FT8","7.075199","2025-11-08 20:29:57","Argentina",1762633797,"LU7DZ","GF05te36","LU5MMM","FF57NC","T2FD MULTI @12M VX-1700 50W",100,
6,"FT8","7.075202","2025-11-08 20:30:57","Argentina",1762633857,"LU7DZ","GF05te36","LW1DYC","GF01",,100,
-14,"FT8","14.074845","2025-11-08 20:31:56","Argentina",1762633916,"LU3ELR","GF05kk54","LU7DZ","GF11FX",,100,
-10,"FT8","7.075175","2025-11-08 20:34:43","Argentina",1762634083,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-3,"FT8","7.075456","2025-11-08 20:34:43","Argentina",1762634083,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-8,"FT8","7.075286","2025-11-08 20:34:44","Argentina",1762634084,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-11,"FT8","7.075201","2025-11-08 20:36:42","Argentina",1762634202,"LU7DZ","GF05te36","LU5HGD","FF78VN",,100,
-1,"FT8","7.075220","2025-11-08 20:37:15","Argentina",1762634235,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
1,"FT8","7.075197","2025-11-08 20:43:56","Argentina",1762634636,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-13,"FT8","7.075121","2025-11-08 20:43:59","Argentina",1762634639,"LU7DZ","GF05te36","LW9END","FF93ks",,100,
-15,"FT8","7.075197","2025-11-08 20:49:14","Argentina",1762634954,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-19,"FT8","14.075187","2025-11-08 20:49:29","Brazil",1762634969,"PY2AMP","GG66sm","LU7DZ","GF11FX",,108,
-16,"FT8","7.074744","2025-11-08 20:49:41","Argentina",1762634981,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-2,"FT8","7.075195","2025-11-08 20:56:26","Argentina",1762635386,"LU7DZ","GF05te36","LW5DR","GF01pk19",,100,
-6,"FT8","7.075205","2025-11-08 20:56:26","Argentina",1762635386,"LU7DZ","GF05te36","LU7DSU","GF05te68","Dual Swiss Quad",100,
-3,"FT8","7.075015","2025-11-08 20:56:28","Argentina",1762635388,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-5,"FT8","7.075453","2025-11-08 20:56:28","Argentina",1762635388,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-4,"FT8","7.075283","2025-11-08 20:56:29","Argentina",1762635389,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-17,"FT8","7.075216","2025-11-08 20:56:59","Argentina",1762635419,"LU7DZ","GF05te36","CP7DX","FG78PL","Dipole",100,
0,"FT8","7.075219","2025-11-08 20:57:00","Argentina",1762635420,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-17,"FT8","7.075226","2025-11-08 20:59:15","Argentina",1762635555,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-4,"FT8","7.075203","2025-11-08 21:02:58","Argentina",1762635778,"LU7DZ","GF05te36","CX7RH","GF25mc",,100,
5,"FT8","7.075196","2025-11-08 21:07:26","Argentina",1762636046,"LU7DZ","GF05te36","LT9E","GF05",,100,
-1,"FT8","7.075225","2025-11-08 21:07:29","Argentina",1762636049,"LU7DZ","GF05te36","LW6DGI","FF81rr"," ",100,
-1,"FT8","7.075197","2025-11-08 21:08:26","Argentina",1762636106,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-2,"FT8","7.075201","2025-11-08 21:08:59","Argentina",1762636139,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-12,"FT8","7.075228","2025-11-08 21:10:57","Argentina",1762636257,"LU7DZ","GF05te36","PY3LB","GG40FC","Dipole",100,
-19,"FT8","14.075130","2025-11-08 21:13:59","Brazil",1762636439,"PY1ED","GG87kc","LU7DZ","GF11FX",,108,
-12,"FT8","7.074746","2025-11-08 21:14:41","Argentina",1762636481,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-2,"FT8","7.075201","2025-11-08 21:14:43","Argentina",1762636483,"LU7DZ","GF05te36","CX5CDV","GF15",,100,
-11,"FT8","7.075210","2025-11-08 21:14:43","Argentina",1762636483,"LU7DZ","GF05te36","LU5YF","FF61AC",,100,
-1,"FT8","7.075017","2025-11-08 21:16:13","Argentina",1762636573,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-5,"FT8","7.075285","2025-11-08 21:16:14","Argentina",1762636574,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-4,"FT8","7.075127","2025-11-08 21:16:44","Argentina",1762636604,"LU7DZ","GF05te36","LW9END","FF93ks",,100,
8,"FT8","7.075219","2025-11-08 21:17:15","Argentina",1762636635,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-5,"FT8","7.075207","2025-11-08 21:18:44","Argentina",1762636724,"LU7DZ","GF05te36","LU2ETR","GF05te",,100,
-20,"FT8","7.075227","2025-11-08 21:21:45","Argentina",1762636905,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-18,"FT8","14.075001","2025-11-08 21:21:56","Brazil",1762636916,"PY3WW","GG40AN","LU7DZ","GF11FX",,108,
-6,"FT8","7.075212","2025-11-08 21:21:58","Argentina",1762636918,"LU7DZ","GF05te36","L77C","GF05tj23",,100,
-6,"FT8","7.075455","2025-11-08 21:21:58","Argentina",1762636918,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-7,"FT8","7.075202","2025-11-08 21:21:59","Argentina",1762636919,"LU7DZ","GF05te36","LU9EOB","GF05VG","G5RV",100,
-10,"FT8","7.075202","2025-11-08 21:22:03","Argentina",1762636923,"LU7DZ","GF05te36","LU1ECI","GF05ue",,100,
-20,"FT8","14.074863","2025-11-08 21:23:12","Argentina",1762636992,"LU3ELR","GF05kk54","LU7DZ","GF11FX",,100,
-3,"FT8","7.075204","2025-11-08 21:25:28","Argentina",1762637128,"LU7DZ","GF05te36","CX7RH","GF25mc",,100,
-11,"FT8","7.075166","2025-11-08 21:25:29","Argentina",1762637129,"LU7DZ","GF05te36","LU5MM","FF56SW",,100,
-4,"FT8","7.075207","2025-11-08 21:26:57","Argentina",1762637217,"LU7DZ","GF05te36","PY5RCB","GG46AN","Dipole",100,
-11,"FT8","14.075070","2025-11-08 21:27:26","Uruguay",1762637246,"CX2AQ","GF25mq","LU7DZ","GF11FX",,144,
-10,"FT8","7.075228","2025-11-08 21:27:29","Argentina",1762637249,"LU7DZ","GF05te36","PY3FD","GG30dh",,100,
-4,"FT8","7.075200","2025-11-08 21:28:26","Argentina",1762637306,"LU7DZ","GF05te36","PY3WW","GG40AN",,100,
-10,"FT8","7.075199","2025-11-08 21:28:59","Argentina",1762637339,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-12,"FT8","7.075205","2025-11-08 21:29:31","Argentina",1762637371,"LU7DZ","GF05te36","LU8EMI","GF05nk",,100,
-16,"FT8","14.075119","2025-11-08 21:30:27","Argentina",1762637427,"LW9EUE","GF05TG","LU7DZ","GF11FX",,100,
-6,"FT8","28.075151","2025-11-08 21:33:15","Argentina",1762637595,"LU7DZ","GF05te36","LU2FHX","FF96ag40",,100,
3,"FT8","7.075198","2025-11-08 21:33:41","Argentina",1762637621,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-16,"FT8","7.075056","2025-11-08 21:34:41","Argentina",1762637681,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-4,"FT8","7.075159","2025-11-08 21:35:11","Argentina",1762637711,"LU7DZ","GF05te36","LU3AHY","GF05TJ","1 x14 El H/V",100,
-1,"FT8","7.075017","2025-11-08 21:36:13","Argentina",1762637773,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-12,"FT8","7.075210","2025-11-08 21:36:13","Argentina",1762637773,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
-18,"FT8","7.075202","2025-11-08 21:36:15","Argentina",1762637775,"LU7DZ","GF05te36","JE2DZC","PM84uq",,100,
-12,"FT8","7.075206","2025-11-08 21:39:45","Argentina",1762637985,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-13,"FT8","7.075208","2025-11-08 21:39:59","Argentina",1762637999,"LU7DZ","GF05te36","LU2ETR","GF05te",,100,
-17,"FT8","7.075284","2025-11-08 21:40:02","Argentina",1762638002,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-18,"FT8","14.075063","2025-11-08 21:40:44","Argentina",1762638044,"LU2FWK","FF97PC","LU7DZ","GF11FX",,100,
1,"FT8","7.075197","2025-11-08 21:41:56","Argentina",1762638116,"LU7DZ","GF05te36","LW5DR","GF01pk19",,100,
-13,"FT8","7.075227","2025-11-08 21:42:15","Argentina",1762638135,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-13,"FT8","7.075213","2025-11-08 21:42:29","Argentina",1762638149,"LU7DZ","GF05te36","L77C","GF05tj23",,100,
-3,"FT8","7.075202","2025-11-08 21:43:56","Argentina",1762638236,"LU7DZ","GF05te36","CD3DEY","FF46",,100,
-1,"FT8","7.075202","2025-11-08 21:43:59","Argentina",1762638239,"LU7DZ","GF05te36","LU9EOB","GF05VG","G5RV",100,
-18,"FT8","14.075244","2025-11-08 21:46:57","Japan",1762638417,"JS2MKU","PM85qm","LU7DZ","GF11FX",,339,
-3,"FT8","7.075456","2025-11-08 21:47:13","Argentina",1762638433,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-21,"FT8","7.075201","2025-11-08 21:47:14","Argentina",1762638434,"LU7DZ","GF05te36","PY2DMX","GG66VQ",,100,
-4,"FT8","7.075205","2025-11-08 21:47:14","Argentina",1762638434,"LU7DZ","GF05te36","CX7RH","GF25mc",,100,
-7,"FT8","7.075210","2025-11-08 21:47:14","Argentina",1762638434,"LU7DZ","GF05te36","LU5YF","FF61AC",,100,
-11,"FT8","7.075203","2025-11-08 21:47:14","Argentina",1762638434,"LU7DZ","GF05te36","LU1ECI","GF05ue",,100,
3,"FT8","7.075033","2025-11-08 21:47:44","Argentina",1762638464,"LU7DZ","GF05te36","LW9END","FF93ks",,100,
-5,"FT8","7.075202","2025-11-08 21:48:44","Argentina",1762638524,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-15,"FT8","7.075200","2025-11-08 21:50:31","Argentina",1762638631,"LU7DZ","GF05te36","LU3HO/M","FF54FM","long wire",100,
9,"FT8","7.075220","2025-11-08 21:50:45","Argentina",1762638645,"LU7DZ","GF05te36","CX6VM","GF27XU","Beverage",100,
-10,"FT8","7.075219","2025-11-08 21:51:41","Argentina",1762638701,"LU7DZ","GF05te36","LU4DNS","GF15AB",,100,
-11,"FT8","7.075198","2025-11-08 21:54:27","Argentina",1762638867,"LU7DZ","GF05te36","LU6EEN","GF05RK",,100,
-14,"FT8","7.075211","2025-11-08 21:54:28","Argentina",1762638868,"LU7DZ","GF05te36","LU4JRD","FF98sg","dipolo",100,
-16,"FT8","7.075177","2025-11-08 21:54:29","Argentina",1762638869,"LU7DZ","GF05te36","LU5MM","FF56SW",,100,
-11,"FT8","7.074997","2025-11-08 21:54:30","Argentina",1762638870,"LU7DZ","GF05te36","LU2FHX","FF96ag40",,100,
-8,"FT8","7.075205","2025-11-08 21:54:31","Argentina",1762638871,"LU7DZ","GF05te36","LU8EMI","GF05nk",,100,
-11,"FT8","7.074950","2025-11-08 21:54:59","Argentina",1762638899,"LU7DZ","GF05te36","LU3DI","GF05RN","IC 706 30W DIPOLE",100,
-12,"FT8","7.075201","2025-11-08 21:55:29","Argentina",1762638929,"LU7DZ","GF05te36","LU9AEK","GF05SJ",,100,
-9,"FT8","7.075205","2025-11-08 21:55:30","Argentina",1762638930,"LU7DZ","GF05te36","LU8EFI","GF05tf",,100,
-4,"FT8","7.075018","2025-11-08 21:55:58","Argentina",1762638958,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
-14,"FT8","7.075214","2025-11-08 21:55:59","Argentina",1762638959,"LU7DZ","GF05te36","LW4DCI","GF05qi",,100,
-12,"FT8","7.075201","2025-11-08 21:56:58","Argentina",1762639018,"LU7DZ","GF05te36","PY5BH","GG54JJ","Dipole",100,
-7,"FT8","7.075019","2025-11-08 22:01:42","Argentina",1762639302,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-14,"FT8","7.075203","2025-11-08 22:01:43","Argentina",1762639303,"LU7DZ","GF05te36","PY3GS","GG40jt",,100,
-18,"FT8","7.075228","2025-11-08 22:02:00","Argentina",1762639320,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-18,"FT8","14.075312","2025-11-08 22:02:56","Argentina",1762639376,"LU4MAJ","FF57OA","LU7DZ","GF11FX",,100,
0,"FT8","7.075203","2025-11-08 22:03:44","Argentina",1762639424,"LU7DZ","GF05te36","LU9EOB","GF05VG","G5RV",100,
-18,"FT8","7.075332","2025-11-08 22:03:44","Argentina",1762639424,"LU7DZ","GF05te36","ZP6CEA","GG14gp",,100,
-17,"FT8","14.075106","2025-11-08 22:07:59","Japan",1762639679,"JH3YKM","PM74OI","LU7DZ","GF11FX",,339,
-10,"FT8","7.075205","2025-11-08 22:08:59","Argentina",1762639739,"LU7DZ","GF05te36","CX7RH","GF25mc",,100,
-9,"FT8","7.075202","2025-11-08 22:08:59","Argentina",1762639739,"LU7DZ","GF05te36","LW2DHT","GF05rj","Dipole with Tuner and Yaesu FT710",100,
-13,"FT8","7.075285","2025-11-08 22:08:59","Argentina",1762639739,"LU7DZ","GF05te36","LU1DZQ","GF05rq",,100,
-8,"FT8","7.075201","2025-11-08 22:09:57","Argentina",1762639797,"LU7DZ","GF05te36","PY3WW","GG40AN",,100,
-3,"FT8","7.075199","2025-11-08 22:10:56","Argentina",1762639856,"LU7DZ","GF05te36","LT9E","GF05",,100,
-12,"FT8","7.075214","2025-11-08 22:10:59","Argentina",1762639859,"LU7DZ","GF05te36","CX7FH","GF15do","Dipole",100,
-11,"FT8","14.075083","2025-11-08 22:12:26","Japan",1762639946,"JA4FSH","PM64uo83","LU7DZ","GF11FX",,339,
-12,"FT8","7.075197","2025-11-08 22:12:27","Argentina",1762639947,"LU7DZ","GF05te36","LW5DR","GF01pk19",,100,
-9,"FT8","7.075226","2025-11-08 22:12:29","Argentina",1762639949,"LU7DZ","GF05te36","CX3CI","GF15wd30",,100,
-9,"FT8","7.075204","2025-11-08 22:16:11","Argentina",1762640171,"LU7DZ","GF05te36","LU9AEK","GF05SJ",,100,
-3,"FT8","7.075017","2025-11-08 22:16:13","Argentina",1762640173,"LU7DZ","GF05te36","LW2DLY","GF05rn",,100,
